,column_a,drugname_brand,drugname_generic,claim_count,total_spending,user_count,total_spending_per_user,unit_count,unit_cost_wavg,user_count_non_lowincome,out_of_pocket_avg_non_lowincome,user_count_lowincome,out_of_pocket_avg_lowincome,year,key
9377,2284,PARLODEL,BROMOCRIPTINE MESYLATE,172,111845.59,61.0,1833.5342623,16494.0,7.0321052173,38.0,349.16026316,23.0,22.82826087,2013,74297
9378,2285,PARNATE,TRANYLCYPROMINE SULFATE,934,987799.91,153.0,6456.208562100001,183364.0,5.387098394500001,103.0,844.39058252,50.0,32.0008,2013,74298
9379,2286,PAROEX,CHLORHEXIDINE GLUCONATE,7981,66216.52,4066.0,16.285420561,4278590.0,0.015476248,2194.0,8.880774840499999,1872.0,0.9403899573000001,2013,74299
9380,2287,PAROMOMYCIN SULFATE,PAROMOMYCIN SULFATE,467,110699.68,373.0,296.78198391,27752.0,3.9888901701,269.0,49.258921933,104.0,5.0151923077,2013,74300
9381,2288,PAROXETINE HCL,PAROXETINE HCL,4826980,97872634.42,827016.0,118.34430582,218039626.18,0.44542217009999996,478013.0,44.012358721999995,349003.0,7.5770863288,2013,74301
9383,2290,PATADAY,OLOPATADINE HCL,774485,109519576.26,270971.0,404.17452886,2171658.845,50.431298872,113374.0,79.99057597,157597.0,9.4249136722,2013,74303
9384,2291,PATANASE,OLOPATADINE HCL,84766,15882618.48,40712.0,390.12130281,2984311.705,5.322037390899999,28574.0,108.88143032,12138.0,8.6790402043,2013,74304
9385,2292,PATANOL,OLOPATADINE HCL,511530,77496139.62,181908.0,426.01831486,2804667.667,27.631130965,62828.0,87.47086124,119080.0,8.1999184582,2013,74305
9386,2293,PAXIL,PAROXETINE HCL,15845,3723285.58,3198.0,1164.2544028,2105178.0,3.2607098272000004,1662.0,316.38663658,1536.0,15.366601563,2013,74306
9387,2294,PAXIL CR,PAROXETINE HCL,10169,2370668.53,1674.0,1416.1699701,530239.0,4.4768784681,1019.0,415.0318842,655.0,29.750763359,2013,74307
9388,2295,PCE,ERYTHROMYCIN BASE,125,32895.98,75.0,438.61306667,6462.0,5.0846289746,53.0,122.25716981,22.0,12.809090909000002,2013,74308
9389,2296,PEDIARIX,HEP B VACCINE/DP(A)T-POLIO/PF,44,3450.98,39.0,88.48666666700001,33.0,104.57515152,,,,,2013,74309
9391,2298,PEDIPIROX-4,CICLOPIROX/NAIL LACQ/FT DEOD#4,32,5260.54,26.0,202.32846154,36.0,146.12611111,12.0,41.824166667,14.0,1.8642857143,2013,74311
9392,2299,PEDVAXHIB,HAEMPH B POLYSAC CONJ-MENIN/PF,182,8916.48,160.0,55.728,144.0,61.92,133.0,33.604285714,27.0,9.5588888889,2013,74312
9393,2300,PEG 3350-ELECTROLYTE,"PEG 3350/NA SULF,BICARB,CL/KCL",183786,2156779.88,174015.0,12.3942182,749679211.49,0.002876937,108008.0,6.3411567662,66007.0,1.5007115912,2013,74313
9394,2301,PEG 3350-ELECTROLYTE,SODIUM CHLORIDE/NAHCO3/KCL/PEG,12803,226731.36,12718.0,17.827595534,51504002.0,0.0044022086,9074.0,7.106809565800001,3644.0,1.3947941822,2013,74314
9395,2302,PEG-3350 AND ELECTROLYTES,"PEG 3350/NA SULF,BICARB,CL/KCL",190993,2994879.59,181872.0,16.466963524,772483314.0,0.0038769505,108675.0,7.5346774327,73197.0,1.4368079293,2013,74315
9396,2303,PEG-3350 WITH FLAVOR PACKS,SODIUM CHLORIDE/NAHCO3/KCL/PEG,224901,4297895.99,217415.0,19.768166824,903352666.3,0.0047577166,146587.0,7.5472382271,70828.0,1.6718984018,2013,74316
9402,2309,PEN NEEDLE,"PEN NEEDLE, DIABETIC",153729,3097209.69,59669.0,51.906512426999996,15655360.0,0.19780234030000002,31235.0,32.704578518000005,28434.0,7.7028849264999995,2013,74322
9403,2310,PEN NEEDLE,"PEN NEEDLE, DIABETIC, SAFETY",197,12559.0,89.0,141.11235955,25650.0,0.4896296296,25.0,58.8108,64.0,3.0025,2013,74323
9404,2311,PEN NEEDLES,"PEN NEEDLE, DIABETIC",57672,1461519.26,19997.0,73.08692603899999,6293937.0,0.23205317879999998,6948.0,39.348526195,13049.0,5.8565989731,2013,74324
9405,2312,PENICILLIN G POTASSIUM,PENICILLIN G POTASSIUM,439,335749.23,164.0,2047.2514024,112446.0,4.2202748158,86.0,392.95674419,78.0,2.0974358974,2013,74325
9406,2313,PENICILLIN G PROCAINE,PENICILLIN G PROCAINE,149,28112.19,104.0,270.30951923,1835.0,15.437541771,23.0,87.339565217,81.0,2.5090123457,2013,74326
9407,2314,PENICILLIN G SODIUM,PENICILLIN G SODIUM,214,221370.29,78.0,2838.080641,28884.0,7.6641147348,34.0,874.76588235,44.0,57.576363636,2013,74327
9408,2315,PENICILLIN GK-ISO-OSM DEXTROSE,PEN G POT/DEXTROSE-WATER,429,181981.35,123.0,1479.5231707,928427.215,0.1959297659,77.0,267.95662338,46.0,16.265652174,2013,74328
9409,2316,PENICILLIN V POTASSIUM,PENICILLIN V POTASSIUM,751037,7128474.92,572668.0,12.447831763,25078389.56,0.29511438489999997,351000.0,7.5545496296,221668.0,1.7315214194,2013,74329
9411,2318,PENNSAID,DICLOFENAC SODIUM,39061,10742126.29,20902.0,513.92815472,7391192.8,1.453368432,10476.0,87.389805269,10426.0,7.4013543065,2013,74331
9412,2319,PENTACEL,DP(A)T-POLIO/HIB CONJ-TET/PF,33,2168.35,32.0,67.7609375,32.0,67.7609375,,,,,2013,74332
9414,2321,PENTASA,MESALAMINE,107706,74045150.58,21392.0,3461.3477272,25931395.209000003,2.9328839994,13548.0,533.8131178,7844.0,24.366369199,2013,74334
9415,2322,PENTAZOCINE-ACETAMINOPHEN,PENTAZOCINE HCL/ACETAMINOPHEN,5798,454477.94,1612.0,281.93420596,489160.0,0.9290987407,1017.0,86.35590953799999,595.0,8.1573781513,2013,74335
9416,2323,PENTAZOCINE-NALOXONE HCL,PENTAZOCINE HCL/NALOXONE HCL,21628,2209287.6,5511.0,400.88688078,2122218.0,1.0410276418000002,3020.0,113.04110596,2491.0,10.522248093,2013,74336
9419,2326,PERCOCET,OXYCODONE HCL/ACETAMINOPHEN,29872,23970680.21,6303.0,3803.0588942,3560489.0,6.6199664087,3090.0,336.13394822,3213.0,14.816128229,2013,74339
9420,2327,PERCODAN,OXYCODONE HCL/ASPIRIN,211,26423.58,135.0,195.73022222,18842.0,1.4023766055000002,86.0,90.26034883700001,49.0,7.0367346939,2013,74340
9421,2328,PERFOROMIST,FORMOTEROL FUMARATE,12765,5718570.88,3207.0,1783.1527534000002,1344483.0,4.2533604962,880.0,260.31664773,2327.0,5.732097120800001,2013,74341
9422,2329,PERINDOPRIL ERBUMINE,PERINDOPRIL ERBUMINE,30833,1774266.81,6173.0,287.4237502,1960687.0,0.9070411705,5326.0,69.430632745,847.0,10.838547815999998,2013,74342
9423,2330,PERIOGARD,CHLORHEXIDINE GLUCONATE,11141,83737.27,6810.0,12.296221733,6901283.08,0.0121335799,4948.0,7.6091693614,1862.0,1.6578947368,2013,74343
9428,2335,PERPHENAZINE-AMITRIPTYLINE,PERPHENAZINE/AMITRIPTYLINE HCL,86194,4617347.46,14922.0,309.4322115,6838036.5,0.6771423419,9287.0,74.323322925,5635.0,11.053549246,2013,74348
9430,2337,PERTZYE,LIPASE/PROTEASE/AMYLASE,242,223494.3,107.0,2088.7317757,74343.0,2.8703867778,63.0,242.86,44.0,3.7761363636,2013,74350
9431,2338,PEXEVA,PAROXETINE MESYLATE,7084,2123172.89,1143.0,1857.5440857,302203.0,7.031762483,569.0,442.82353251,574.0,26.426533101,2013,74351
9432,2339,PFIZERPEN,PENICILLIN G POTASSIUM,2810,427451.24,770.0,555.13148052,422346.029,1.3538809966,445.0,192.78101124,325.0,8.0413538462,2013,74352
9433,2340,PHENADOZ,PROMETHAZINE HCL,36891,2226435.13,28766.0,77.39814816100001,547197.6,4.0661575421,10884.0,19.7373043,17882.0,1.1711033441,2013,74353
9434,2341,PHENAZOPYRIDINE HCL,PHENAZOPYRIDINE HCL,233573,1671556.34,168631.0,9.9125092065,4582566.76,0.36572708950000005,94855.0,5.9926604818,73776.0,1.6146501572,2013,74354
9435,2342,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE,352,6179.68,100.0,61.7968,23762.0,0.3605279927,100.0,,0.0,,2013,74355
9436,2343,PHENELZINE SULFATE,PHENELZINE SULFATE,14514,1340471.55,2267.0,591.29755183,2069501.35,0.6477268304,1545.0,120.06581877,722.0,15.976315789000001,2013,74356
9437,2344,PHENERGAN,PROMETHAZINE HCL,207,6181.38,156.0,39.624230769,2518.0,2.4333424636000003,39.0,32.799230769,117.0,2.6780341880000003,2013,74357
9439,2346,PHENOBARBITAL SODIUM,PHENOBARBITAL SODIUM,182,41331.68,100.0,413.3168,3168.0,20.812659014,,,,,2013,74359
9440,2347,PHENTERMINE HCL,PHENTERMINE HCL,5414,102654.94,1778.0,57.736186726999996,184376.0,0.5533759079999999,1730.0,25.206225434,48.0,15.725833332999999,2013,74360
9441,2348,PHENTOLAMINE MESYLATE,PHENTOLAMINE MESYLATE,487,95776.06,250.0,383.10424,2418.738,39.484517266,225.0,63.557866667,25.0,3.09,2013,74361
9442,2349,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,10222,152756.0,9177.0,16.645526861,29077.991,5.3235872839,8162.0,9.390709385,1015.0,1.5325615763999998,2013,74362
9443,2350,PHENYTEK,PHENYTOIN SODIUM EXTENDED,13743,973432.49,3342.0,291.27243866,672888.0,1.490531904,945.0,153.77306878,2397.0,4.9639591156,2013,74363
9445,2352,PHENYTOIN SODIUM,PHENYTOIN SODIUM,559,17549.64,123.0,142.68,30201.1,0.5851091462,18.0,27.448888889000003,105.0,0.41761904759999996,2013,74365
9446,2353,PHENYTOIN SODIUM EXTENDED,PHENYTOIN SODIUM EXTENDED,1686764,40328384.52,240979.0,167.35227767,206772559.37,0.20691200399999998,89515.0,52.136737753,151464.0,6.8780475888999995,2013,74366
9447,2354,PHILITH,NORETHINDRONE-ETHINYL ESTRAD,497,16516.03,93.0,177.59172043,17164.0,0.9622483104,,,,,2013,74367
9452,2359,PHOSPHA 250 NEUTRAL,PHOSPHORUS #1,22404,544563.16,6799.0,80.09459626399999,2428836.0,0.224207464,3652.0,28.200158817,3147.0,3.4666221799,2013,74372
9453,2360,PHOSPHASAL,MTH/ME BLUE/SOD PHOS/PHEN/HYOS,1460,84874.86,946.0,89.71972515899999,71282.0,1.1906913386,792.0,28.31969697,154.0,4.6462337662,2013,74373
9454,2361,PHOSPHOLINE IODIDE,ECHOTHIOPHATE IODIDE,4689,425155.66,827.0,514.09390568,24238.0,17.540872184,611.0,220.9111784,216.0,22.520601852,2013,74374
9455,2362,PHRENILIN FORTE,BUTALBITAL/ACETAMINOPHEN,275,230459.56,108.0,2133.8848147999997,24272.0,9.4948731048,108.0,,0.0,,2013,74375
9457,2364,PILOCARPINE HCL,PILOCARPINE HCL,246053,19033169.89,70657.0,269.37415812,18623933.5,2.0291035968,47572.0,77.16568149300001,23085.0,6.3078657137,2013,74377
9458,2365,PILOPINE HS,PILOCARPINE HCL,3315,363002.52,1639.0,221.47804759,15239.0,23.820626025,856.0,78.395934579,783.0,6.665223499400001,2013,74378
9460,2367,PIOGLITAZONE HCL,PIOGLITAZONE HCL,2502223,348798612.24,450663.0,773.96771477,113219450.31,3.0811297151,255550.0,152.92066954,195113.0,10.550404535,2013,74380
9461,2368,PIOGLITAZONE-GLIMEPIRIDE,PIOGLITAZONE HCL/GLIMEPIRIDE,11149,4676362.05,2661.0,1757.3701804000002,526176.0,8.8874572071,1566.0,227.55737548,1095.0,9.5544931507,2013,74381
9462,2369,PIOGLITAZONE-METFORMIN,PIOGLITAZONE HCL/METFORMIN HCL,250004,77506188.59,46729.0,1658.6314406,21117819.0,3.6699643368,27306.0,242.22404343,19423.0,14.029019204,2013,74382
9463,2370,PIPERACILLIN-TAZOBACTAM,PIPERACILLIN SODIUM/TAZOBACTAM,44197,10611378.88,15164.0,699.77439198,10868353.064000001,1.1890134953,3397.0,202.89670886,11767.0,3.9113962776999998,2013,74383
9464,2371,PIRMELLA,NORETHINDRONE-ETHINYL ESTRAD,76,2163.91,53.0,40.828490566,2940.0,0.7356076457999999,,,,,2013,74384
9469,2376,PLAQUENIL,HYDROXYCHLOROQUINE SULFATE,8117,2304438.5,1728.0,1333.5870949,645891.5,3.5678415028,1185.0,364.20070886,543.0,23.72359116,2013,74389
9470,2377,PLASMA-LYTE A PH 7.4,ELECTROLYTE-A SOLUTION,28,1906.76,,,340000.0,0.0056081176,,,,,2013,74390
9471,2378,PLAVIX,CLOPIDOGREL BISULFATE,203577,54790669.87,59431.0,921.92071259,8547927.231,6.4149485066,26911.0,273.68565419,32520.0,14.060926199,2013,74391
9473,2380,PNV FOLIC ACID + IRON,PRENATAL VIT #60/IRON FUM/FA,48,304.2,21.0,14.485714285999999,1544.0,0.19702072539999999,,,,,2013,74393
9474,2381,PNV OB+DHA,PNV22/IRON CBN&GLUC/FA/DSS/DHA,204,12367.07,90.0,137.41188889,16230.0,0.7619882933,,,,,2013,74394
9475,2382,PNV-DHA,PNV COMBO#47/IRON/FA #1/DHA,612,40488.65,237.0,170.83818565,23548.0,1.7194092917,15.0,42.872,222.0,3.0523423423000002,2013,74395
9476,2383,PNV-FIRST,PNV#26/IRON POLY/FA/DHA,53,3857.63,29.0,133.02172414,2070.0,1.8635893719999999,,,,,2013,74396
9477,2384,PNV-OB WITH DHA,PRENAT VIT COMB.10/IRON/FA/DHA,19,1346.17,,,1380.0,0.9754855071999999,,,,,2013,74397
9478,2385,PNV-SELECT,PNV W-CA #40/IRON FUM/FA CMB#1,326,27342.4,110.0,248.56727273,13339.0,2.0498088312,23.0,53.435652174,87.0,3.0003448275999998,2013,74398
9479,2386,PODIAPN,VIT B6/ME-THFOLATE/ME-B12/ALA,78,2536.71,45.0,56.371333333,5220.0,0.48595977009999997,45.0,,0.0,,2013,74399
9480,2387,PODOFILOX,PODOFILOX,4981,377352.61,3098.0,121.80523241,18980.125,19.881460739,1241.0,29.769637389,1857.0,2.8343995692000004,2013,74400
9481,2388,POLY HIST FORTE,PHENYLEPHRINE/PYRILAMINE MA/CP,22,245.48,13.0,18.883076923,509.0,0.48227897840000006,,,,,2013,74401
9482,2389,POLYCIN,BACITRACIN/POLYMYXIN B SULFATE,2154,47269.45,1517.0,31.159822017,7959.25,5.9389326884,959.0,10.887904067000001,558.0,1.2698028674,2013,74402
9483,2390,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,3640325,95382275.93,1112251.0,85.75607118399999,1768309508.8,0.1147316314,452656.0,22.066201906,659595.0,2.4860406007,2013,74403
9484,2391,POLY-IRON 150 FORTE,IRON PS CMPLX/VIT B12/FA,1452,18921.01,470.0,40.257468085,93912.0,0.2014759562,446.0,22.384843049,24.0,26.163333333,2013,74404
9485,2392,POLYMYXIN B SULFATE,POLYMYXIN B SULFATE,5237,382926.79,1656.0,231.23598430000004,2168083.015,0.1766199852,468.0,52.853803418999995,1188.0,3.7603367003,2013,74405
9486,2393,POLYMYXIN B SUL-TRIMETHOPRIM,POLYMYXIN B SULF/TRIMETHOPRIM,228077,2409431.01,192186.0,12.53697465,2321140.42,1.038037591,128750.0,7.5074430291,63436.0,1.3342356075,2013,74406
9487,2394,POLYTRIM,POLYMYXIN B SULF/TRIMETHOPRIM,271,11411.27,242.0,47.154008264,2740.0,4.1646970803,171.0,25.981345029,71.0,3.1595774648000003,2013,74407
9488,2395,POLY-TUSSIN DHC,BROMPHENIRAM/PE/DIHYDROCODEINE,11,257.05,,,1598.0,0.1608573217,,,,,2013,74408
9491,2398,PORTIA,LEVONORGESTREL-ETHIN ESTRADIOL,6405,186007.75,1382.0,134.59316208,229662.0,0.8099195775,143.0,57.666853147,1239.0,4.0246650525,2013,74411
9493,2400,POTASSIUM BICARBONATE,POTASSIUM BICARBONATE/CIT AC,2772,42821.17,864.0,49.561539352,151787.0,0.2821135539,464.0,26.24487069,400.0,2.99865,2013,74413
9494,2401,POTASSIUM CHL-NORMAL SALINE,POTASSIUM CHLORIDE IN 0.9%NACL,1420,38752.46,397.0,97.61324937,8519381.5,0.0046089093,84.0,49.334047618999996,313.0,1.5856230031999998,2013,74414
9495,2402,POTASSIUM CHLORIDE,POT CHLORIDE/POT BICARB/CIT AC,3428,183456.65,1263.0,145.25467142,215947.0,0.8495447957,711.0,33.8804782,552.0,2.6960688406,2013,74415
9497,2404,POTASSIUM CHLORIDE-NACL,POTASSIUM CHLORIDE-0.45% NACL,558,7723.41,275.0,28.085127273,2205880.143,0.0035012827000000003,29.0,23.373448275999998,246.0,0.348699187,2013,74417
9500,2407,POTASSIUM PHOSPHATE,"POTASSIUM PHOS,M-BASIC-D-BASIC",24,378.48,,,1330.0,0.2845714286,,,,,2013,74420
9501,2408,POTIGA,EZOGABINE,8474,5355419.96,1172.0,4569.4709556,1110792.0,5.3558461367,160.0,552.0369375,1012.0,15.632944664000002,2013,74421
9502,2409,PR NATAL 400,PNV53/IRON B-G HCL-P/FA/OMEGA3,66,2325.3,19.0,122.38421053,4560.0,0.5099342105,0.0,,19.0,2.9684210526,2013,74422
9503,2410,PR NATAL 400 EC,PNV19/IRON BG HC&SUCC-P/FA/OM3,21,1103.53,,,1710.0,0.6453391813,,,,,2013,74423
9504,2411,PR NATAL 430,PNV54/IRON B-G HCL-P/FA/OMEGA3,39,1212.74,14.0,86.624285714,2340.0,0.5182649573,,,,,2013,74424
9505,2412,PR NATAL 430 EC,"PNV55/IRON BG HC,SUCC-P/FA/OM3",15,648.28,,,1020.0,0.6355686275,,,,,2013,74425
9506,2413,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,1478458,501779113.61,250802.0,2000.6982145999998,117011100.51,4.2891168138,188570.0,426.36767885,62232.0,35.036876366,2013,74426
9507,2414,PRAMCORT,HYDROCORTISONE/PRAMOXINE,12,774.49,11.0,70.408181818,390.0,1.9858717949,,,,,2013,74427
9508,2415,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,1516688,60525957.36,272669.0,221.97593918,118173224.89,0.509412807,178744.0,78.229462416,93925.0,8.7423091829,2013,74428
9509,2416,PRAMOSONE,HYDROCORTISONE/PRAMOXINE,2476,388514.92,1639.0,237.04388041,260491.55800000002,1.5714904597,1264.0,84.16375,375.0,4.63216,2013,74429
9510,2417,PRANDIMET,REPAGLINIDE/METFORMIN HCL,1693,613160.63,330.0,1858.0625151999998,193352.0,3.1709154827,199.0,326.80271357,131.0,26.256030534,2013,74430
9512,2419,PRASCION,SULFACETAMIDE SODIUM/SULFUR,44,5596.33,40.0,139.90825,11231.0,0.4982931173,,,,,2013,74432
9513,2420,PRAVACHOL,PRAVASTATIN SODIUM,8303,2135483.01,2109.0,1012.5571408,468206.0,4.5718805363,1732.0,267.97777136,377.0,19.291777188,2013,74433
9514,2421,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,13997032,271065437.82,2879635.0,94.131873595,737284340.66,0.36646570869999995,2009985.0,32.459071575,869650.0,7.179136687200001,2013,74434
9515,2422,PRAZOSIN HCL,PRAZOSIN HCL,374909,6669701.35,72870.0,91.528768355,29273839.0,0.2221867565,30193.0,39.537694499000004,42677.0,5.8310530262,2013,74435
9516,2423,PRECISION,"SYRING W-NDL,DISP,INSUL,0.3 ML",189,3515.21,81.0,43.397654321000005,16680.0,0.2111713777,55.0,5.9716363636,26.0,4.7569230769,2013,74436
9517,2424,PRECISION,"SYRING W-NDL,DISP,INSUL,0.5 ML",410,6988.04,147.0,47.537687075,34740.0,0.2015330391,50.0,12.6718,97.0,4.1222680412,2013,74437
9518,2425,PRECISION,"SYRINGE AND NEEDLE,INSULIN,1ML",253,3424.04,92.0,37.217826087,18256.0,0.18867094510000001,24.0,17.86375,68.0,5.9916176471,2013,74438
9520,2427,PRED FORTE,PREDNISOLONE ACETATE,33594,2800414.64,19208.0,145.79418159,273074.0,10.2551493,16013.0,85.69498220199999,3195.0,8.8079812207,2013,74440
9521,2428,PRED MILD,PREDNISOLONE ACETATE,16510,786041.58,8243.0,95.358677666,112052.0,7.014971441799999,5601.0,63.787239779,2642.0,6.892255866799999,2013,74441
9522,2429,PRED-G,GENTAMICIN/PREDNISOL AC,2103,103751.42,1586.0,65.41703657,9695.0,11.085211516,985.0,38.118791878,601.0,2.5446921797,2013,74442
9525,2432,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE,2388999,58184831.09,1399861.0,41.564720419000004,19150853.95,3.0382368975,1021845.0,13.461868992000001,378016.0,2.7399470393,2013,74445
9526,2433,PREDNISOLONE SODIUM PHOSPHATE,PREDNISOLONE SOD PHOSPHATE,21936,827774.24,15179.0,54.534174846999996,2018721.139,2.055914706,9227.0,13.365411293,5952.0,1.6531367608,2013,74446
9529,2436,PREFERA OB,PNV#21/IRON PS& HEME POLYP/FA,51,5696.7,17.0,335.1,2010.0,2.8341791045,,,,,2013,74449
9530,2437,PREFERA-OB ONE,PNV #19/IRON PS&HEME/FOLIC/DHA,125,12936.46,40.0,323.4115,4690.0,2.7583070362,,,,,2013,74450
9531,2438,PREFERA-OB PLUS DHA,PNV COMBO #22/IRON/FA/OM3/DHA,106,7447.3,42.0,177.31666667,7050.0,1.0563546098999999,,,,,2013,74451
9532,2439,PREFEST,ESTRADIOL/NORGESTIMATE,2767,408485.98,601.0,679.67717138,134070.0,3.046811218,538.0,404.31704461,63.0,12.242222222,2013,74452
9533,2440,PREGNYL,"CHORIONIC GONADOTROPIN, HUMAN",51,6883.3,17.0,404.9,101.0,68.151485149,,,,,2013,74453
9534,2441,PREMARIN,"ESTROGENS, CONJUGATED",2115601,312217785.04,607289.0,514.11730665,86167565.418,3.8557551393000002,430313.0,180.48111052,176976.0,17.645299306,2013,74454
9535,2442,PREMPHASE,"ESTROGEN,CON/M-PROGEST ACET",4679,590841.89,845.0,699.2211716,177257.0,3.3332499704000003,404.0,303.63975248,441.0,22.621836735,2013,74455
9536,2443,PREMPRO,"ESTROGEN,CON/M-PROGEST ACET",324814,44693074.65,62205.0,718.48042199,13402809.5,3.3350514413999996,43104.0,286.61297304,19101.0,23.655292393000003,2013,74456
9537,2444,PRENA1,PRENATAL NO.25/IRON/FA #6/DHA,20,2556.18,14.0,182.58428571,1020.0,2.5060588235,0.0,,14.0,1.7142857143,2013,74457
9538,2445,PRENA1 CHEW,PRENATAL VIT#42/FA CMB#6,47,4567.87,19.0,240.41421053,1770.0,2.5807175141,,,,,2013,74458
9539,2446,PRENA1 PLUS,PRENATAL NO.39/IRON/FA #6/DHA,45,3838.94,21.0,182.80666667,3060.0,1.2545555556,,,,,2013,74459
9540,2447,PRENAISSANCE,PNV80/IRON FUMARATE/FA/DSS/DHA,60,5785.07,38.0,152.23868421,2435.0,2.375798768,,,,,2013,74460
9541,2448,PRENAISSANCE PLUS,"PNV69/IRON,CARBONYL/FA/DSS/DHA",78,4878.25,27.0,180.67592593,3003.0,1.6244588745,,,,,2013,74461
9542,2449,PRENATA,PRENATAL VIT37/IRON/FOLIC ACID,63,1020.2,26.0,39.238461538,2610.0,0.3908812261,,,,,2013,74462
9543,2450,PRENATABS FA,PRENATAL VIT NO.78/IRON/FA,3271,24608.05,1116.0,22.050224014,136919.0,0.17972706489999998,200.0,18.6039,916.0,3.6047161572000004,2013,74463
9544,2451,PRENATAL 19,PNV115/IRON FUMARATE/FA/DSS,18,175.77,,,600.0,0.29295,,,,,2013,74464
9545,2452,PRENATAL PLUS,"PNV WITH CA,NO.72/IRON,CARB/FA",8170,60748.31,2028.0,29.954787968,293116.0,0.2072500648,303.0,18.290825082999998,1725.0,3.9677275362,2013,74465
9546,2453,PRENATAL PLUS,"PNV WITH CA,NO.72/IRON/FA",127520,974110.82,30115.0,32.346366263,4670725.5,0.2085566407,5890.0,20.977049236,24225.0,3.6334204333999995,2013,74466
9547,2454,PRENATAL VITAMIN PLUS LOW IRON,"PNV WITH CA,NO.72/IRON/FA",18,195.5,12.0,16.291666667,750.0,0.2606666667,,,,,2013,74467
9548,2455,PRENATE CHEWABLE,PRENATAL VIT NO.112/FOLIC ACID,17,2515.6,11.0,228.69090909,810.0,3.1056790123,,,,,2013,74468
9549,2456,PRENATE DHA,PNV #38/IRON FUM/FOLATE/DHA,265,34526.34,105.0,328.82228571,10228.0,3.3756687524,19.0,66.430526316,86.0,9.768837209299999,2013,74469
9550,2457,PRENATE ELITE,PRENATAL VIT#36/IRON/FA CMB#6,229,36476.88,92.0,396.48782609,11137.0,3.2752877794999997,31.0,90.12354838700001,61.0,6.75,2013,74470
9551,2458,PRENATE ESSENTIAL,PNV #35/IRON/FA #6/DHA,95,12687.99,41.0,309.46317073,3750.0,3.383464,11.0,60.043636363999994,30.0,5.68,2013,74471
9552,2459,PRENATE MINI,PRENATAL VIT NO.44/IRON/FA/DHA,173,22112.17,82.0,269.66060976,6720.0,3.2905014881,,,,,2013,74472
9553,2460,PRENEXA,PNV66/IRON FUMARATE/FA/DSS/DHA,71,7536.56,21.0,358.88380952,2730.0,2.7606446886000002,,,,,2013,74473
9554,2461,PREPOPIK,SOD PICOSULF/MAG OX/CITRIC AC,15965,1245011.56,15770.0,78.948101458,33699.847,36.944130933000004,14125.0,47.670558584,1645.0,5.8522978723,2013,74474
9555,2462,PREQUE 10,"PNV 18/FE,CARB/FA/DSS/UBI/DHA",65,3602.11,33.0,109.15484848,3492.0,1.0315320733,,,,,2013,74475
9557,2464,PREVALITE,CHOLESTYRAMINE/ASPARTAME,82630,6937492.21,31792.0,218.21502925,13130160.15,0.9698790205,22437.0,43.294094576000006,9355.0,3.6784874399,2013,74477
9560,2467,PREVIDENT 5000 ENAMEL PROTECT,SODIUM FLUORIDE/POTASSIUM NIT,3930,51214.19,2539.0,20.171008270999998,411347.79,0.1245033795,2169.0,15.098234209000001,370.0,4.9106486486000005,2013,74480
9562,2469,PREVIDENT 5000 SENSITIVE,SODIUM FLUORIDE/POTASSIUM NIT,19273,257918.82,11776.0,21.902073709,2069069.6,0.12465449199999999,9719.0,16.188920670999998,2057.0,4.9023626641,2013,74482
9563,2470,PREVIFEM,NORGESTIMATE-ETHINYL ESTRADIOL,8034,179945.37,1893.0,95.058304279,273553.0,0.6578080664,145.0,41.431793103000004,1748.0,4.0782036613,2013,74483
9564,2471,PREVNAR 13,PNEUMOC 13-VAL CONJ-DIP CRM/PF,39,5540.64,39.0,142.06769231,20.5,270.27512195,,,,,2013,74484
9565,2472,PREVPAC,LANSOPRAZOLE/AMOXICILN/CLARITH,17399,9002966.41,16910.0,532.40487345,1905285.0,4.7252596908,6735.0,76.807848552,10175.0,5.332603439800001,2013,74485
9566,2473,PREZISTA,DARUNAVIR ETHANOLATE,289830,326796836.2,34535.0,9462.77215,13124914.727,28.100245718000004,5680.0,564.05995775,28855.0,17.163181078,2013,74486
9567,2474,PRIALT,ZICONOTIDE ACETATE,15,117433.96,,,351.0,310.96554276,,,,,2013,74487
9570,2477,PRILOSEC,OMEPRAZOLE MAGNESIUM,3555,995279.0,1075.0,925.84093023,163554.0,6.086130852,257.0,199.54770428,818.0,4.5195599022,2013,74490
9571,2478,PRIMAQUINE,PRIMAQUINE PHOSPHATE,251,11098.59,194.0,57.209226804,6543.0,1.6962540119,112.0,32.20125,82.0,3.1508536585000004,2013,74491
9572,2479,PRIMAXIN,IMIPENEM/CILASTATIN SODIUM,1805,775830.14,732.0,1059.8772404,187229.0,6.0389907879999996,167.0,302.54622754,565.0,4.8784070796,2013,74492
9574,2481,PRIMLEV,OXYCODONE HCL/ACETAMINOPHEN,152,86693.91,78.0,1111.4603846,13444.0,6.4787841486,33.0,128.29909091,45.0,2.4744444444,2013,74494
